"eventID","measurementType","measurementValue"
"GFO Crawford Oakville Prairie WMA","ecoregion number","48"
"GRA Gaugler CRP","ecoregion number","43"
"TRA Sproule East","ecoregion number","48"
"CAV Mulberry Creek WPA","ecoregion number","46"
"HET 136-091-34","ecoregion number","43"
"OLI Rick Schmidt","ecoregion number","43"
"MCI Herr East","ecoregion number","42"
"WIL Zahn North","ecoregion number","42"
"ROL 161-069-22","ecoregion number","46"
"OLI Duhr","ecoregion number","43"
"BOW Hansen","ecoregion number","43"
"SAR 129-058-05","ecoregion number","46"
"SAR Kraft Slough WPA 2","ecoregion number","46"
"EMM 133-074-16","ecoregion number","42"
"RIC Overboe","ecoregion number","48"
"DIV 161-102-16","ecoregion number","42"
"LAM 133-065-36","ecoregion number","46"
"PEM Lubenow East High","ecoregion number","48"
"MER Missouri Breaks WMA","ecoregion number","43"
"EMM 129-077-16","ecoregion number","42"
"REN Upper Souris NWR 4","ecoregion number","46"
"SIO Cedar River NG 4","ecoregion number","43"
"LOG 135-070-16","ecoregion number","42"
"SHE Trego North","ecoregion number","46"
"PIE Buffalo Lake WMA","ecoregion number","46"
"STU Chase Lake WMA","ecoregion number","42"
"GRA 133-083-16","ecoregion number","43"
"PIE 152-073-16","ecoregion number","46"
"BOT 160-080-36","ecoregion number","46"
"STA 137-099-16","ecoregion number","43"
"SLO Hewson","ecoregion number","43"
"LAM Barr WPA","ecoregion number","42"
"EDD 150-065-07","ecoregion number","46"
"BRK Staael South 1","ecoregion number","42"
"BRK Staael North","ecoregion number","42"
"LOG 134-071-36","ecoregion number","42"
"ADA Blaha Wolf Butte","ecoregion number","43"
"ADA Blaha Dozer Q","ecoregion number","43"
"REN 163-084-16","ecoregion number","46"
"BEN Elstad","ecoregion number","46"
"DUN Killdeer Mtns WMA 2","ecoregion number","43"
"PEM Lubenow West Low","ecoregion number","48"
"MCL Lick North","ecoregion number","42"
"MCL Goven","ecoregion number","42"
"KID 138-074-16","ecoregion number","42"
"MER 144-089-16","ecoregion number","43"
"STA 138-092-16","ecoregion number","43"
"MOR Storm Creek Lake WMA","ecoregion number","43"
"TRA Elliott","ecoregion number","48"
"WAL Bjerke WPA","ecoregion number","46"
"MCH Round Lake Township WMA","ecoregion number","46"
"FOS Lutz West","ecoregion number","46"
"FOS Lutz East","ecoregion number","46"
"MCH Taylor East","ecoregion number","46"
"SHE Trego West 1","ecoregion number","42"
"RIC Sheyenne NG 2","ecoregion number","48"
"WIL Zahn West","ecoregion number","42"
"BUR 137-078-36","ecoregion number","42"
"CAS Stordalen","ecoregion number","46"
"RAM Elstad","ecoregion number","46"
"RAM Ziegler WPA","ecoregion number","46"
"DIV Salt Flats WMA","ecoregion number","46"
"BUR Art Brazda WMA","ecoregion number","42"
"BAR Clausen Springs WMA","ecoregion number","46"
"WAR Minot AFB West","ecoregion number","46"
"WAR Minot AFB East","ecoregion number","46"
"BEN 156-071-16","ecoregion number","46"
"RAN Sheyenne NG 2","ecoregion number","48"
"EDD Haven WPA","ecoregion number","46"
"GOL Little Missouri NG 3","ecoregion number","43"
"GOL Little Missouri NG 2","ecoregion number","43"
"GRI Southward South","ecoregion number","46"
"CAV Pung WPA","ecoregion number","46"
"BOT JCS NWR 4","ecoregion number","46"
"SIO Cedar River NG 3","ecoregion number","43"
"BOW Kromerek","ecoregion number","43"
"STE Fuller's Lake WPA","ecoregion number","46"
"ROL Twin Lake WPA","ecoregion number","46"
"BIL Odermann East","ecoregion number","43"
"BIL Little Missouri NG 3","ecoregion number","43"
"SLO Little Missouri NG 2","ecoregion number","43"
"KID Haven Hills WMA","ecoregion number","42"
"CAS Trego","ecoregion number","46"
"BAR 142-059-12","ecoregion number","46"
"MOU Audubon Wicks","ecoregion number","42"
"TOW 163-066-21","ecoregion number","46"
"TOW 161-066-15","ecoregion number","46"
"MOR 138-083-36","ecoregion number","43"
"STE Shaw WPA 2","ecoregion number","46"
"DIC Sand","ecoregion number","42"
"GFO 151-056-16","ecoregion number","46"
"MCI Sand West","ecoregion number","42"
"DUN Zahn","ecoregion number","43"
"DIC Johnson's Gulch WMA","ecoregion number","42"
"MCK Little Missouri NG 4","ecoregion number","43"
"NEL Lambs Lake NWR","ecoregion number","46"
"MCK Little Missouri NG 3","ecoregion number","43"
"RAN Grinstead WPA","ecoregion number","46"
"STU Audubon Brigham","ecoregion number","46"
"FOS George Karpen WMA","ecoregion number","46"
"0089","visit number","1"
"0092","visit number","2"
"0609","visit number","1"
"0610","visit number","2"
"0954","visit number","1"
"0952","visit number","2"
"1109","visit number","1"
"1110","visit number","2"
"0087","visit number","1"
"0088","visit number","2"
"1111","visit number","1"
"1112","visit number","2"
"0950","visit number","1"
"0947","visit number","2"
"0613","visit number","1"
"0614","visit number","2"
"1113","visit number","1"
"1114","visit number","2"
"0945","visit number","1"
"0943","visit number","2"
"0611","visit number","1"
"0612","visit number","2"
"0091","visit number","1"
"0090","visit number","2"
"1205","visit number","1"
"1206","visit number","2"
"0683","visit number","1"
"0684","visit number","2"
"0321","visit number","1"
"0322","visit number","2"
"0685","visit number","1"
"0686","visit number","2"
"0323","visit number","1"
"0324","visit number","2"
"0168","visit number","1"
"0169","visit number","2"
"0319","visit number","1"
"0320","visit number","2"
"0687","visit number","1"
"0688","visit number","2"
"1207","visit number","1"
"1208","visit number","2"
"0166","visit number","1"
"0167","visit number","2"
"1203","visit number","1"
"1204","visit number","2"
"0170","visit number","1"
"0171","visit number","2"
"0046","visit number","1"
"0047","visit number","2"
"1239","visit number","1"
"1240","visit number","2"
"0807","visit number","1"
"0805","visit number","2"
"0423","visit number","1"
"0424","visit number","2"
"0811","visit number","1"
"0809","visit number","2"
"1241","visit number","1"
"1242","visit number","2"
"0421","visit number","1"
"0422","visit number","2"
"1243","visit number","1"
"1244","visit number","2"
"0048","visit number","1"
"0049","visit number","2"
"0419","visit number","1"
"0420","visit number","2"
"0815","visit number","1"
"0813","visit number","2"
"0050","visit number","1"
"0051","visit number","2"
"0093","visit number","1"
"0094","visit number","2"
"0615","visit number","1"
"0616","visit number","2"
"0941","visit number","1"
"0939","visit number","2"
"1115","visit number","1"
"1116","visit number","2"
"0097","visit number","1"
"0098","visit number","2"
"0095","visit number","1"
"0096","visit number","2"
"0619","visit number","1"
"0620","visit number","2"
"0937","visit number","1"
"0935","visit number","2"
"1119","visit number","1"
"1120","visit number","2"
"0933","visit number","1"
"0931","visit number","2"
"1117","visit number","1"
"1118","visit number","2"
"0617","visit number","1"
"0618","visit number","2"
"0816","visit number","1"
"0817","visit number","2"
"0557","visit number","1"
"0558","visit number","2"
"1042","visit number","1"
"1041","visit number","2"
"0144","visit number","1"
"0141","visit number","2"
"0553","visit number","1"
"0554","visit number","2"
"0818","visit number","1"
"0819","visit number","2"
"1045","visit number","1"
"1046","visit number","2"
"0140","visit number","1"
"0145","visit number","2"
"0555","visit number","1"
"0556","visit number","2"
"0812","visit number","1"
"0814","visit number","2"
"0121","visit number","1"
"0120","visit number","2"
"1043","visit number","1"
"1044","visit number","2"
"0099","visit number","1"
"0100","visit number","2"
"0296","visit number","1"
"0297","visit number","2"
"0621","visit number","1"
"0622","visit number","2"
"0929","visit number","1"
"0927","visit number","2"
"1121","visit number","1"
"1122","visit number","2"
"1123","visit number","1"
"1124","visit number","2"
"0101","visit number","1"
"0102","visit number","2"
"0923","visit number","1"
"0921","visit number","2"
"0925","visit number","1"
"0637","visit number","2"
"0623","visit number","1"
"0624","visit number","2"
"1125","visit number","1"
"1126","visit number","2"
"0625","visit number","1"
"0626","visit number","2"
"0146","visit number","1"
"0123","visit number","2"
"0559","visit number","1"
"0560","visit number","2"
"0808","visit number","1"
"0810","visit number","2"
"1039","visit number","1"
"1040","visit number","2"
"0148","visit number","1"
"0147","visit number","2"
"0563","visit number","1"
"0564","visit number","2"
"0143","visit number","1"
"0156","visit number","2"
"0561","visit number","1"
"0562","visit number","2"
"0804","visit number","1"
"0806","visit number","2"
"0800","visit number","1"
"0802","visit number","2"
"1037","visit number","1"
"1038","visit number","2"
"1035","visit number","1"
"1036","visit number","2"
"0946","visit number","1"
"0948","visit number","2"
"1011","visit number","1"
"1012","visit number","2"
"0491","visit number","1"
"0492","visit number","2"
"0949","visit number","1"
"0951","visit number","2"
"0489","visit number","1"
"0490","visit number","2"
"0001","visit number","1"
"0002","visit number","2"
"0011","visit number","1"
"0012","visit number","2"
"0009","visit number","1"
"0010","visit number","2"
"0487","visit number","1"
"0488","visit number","2"
"0638","visit number","1"
"0953","visit number","2"
"1015","visit number","1"
"1016","visit number","2"
"1013","visit number","1"
"1014","visit number","2"
"0174","visit number","1"
"0175","visit number","2"
"0329","visit number","1"
"0330","visit number","2"
"0172","visit number","1"
"0173","visit number","2"
"0325","visit number","1"
"0326","visit number","2"
"0681","visit number","1"
"0682","visit number","2"
"1201","visit number","1"
"1202","visit number","2"
"1199","visit number","1"
"1200","visit number","2"
"0327","visit number","1"
"0328","visit number","2"
"0300","visit number","1"
"0301","visit number","2"
"0680","visit number","1"
"0678","visit number","2"
"1197","visit number","1"
"1198","visit number","2"
"0676","visit number","1"
"0677","visit number","2"
"0054","visit number","1"
"0055","visit number","2"
"0425","visit number","1"
"0426","visit number","2"
"0803","visit number","1"
"0801","visit number","2"
"1238","visit number","1"
"1237","visit number","2"
"0799","visit number","1"
"0791","visit number","2"
"0427","visit number","1"
"0428","visit number","2"
"0789","visit number","1"
"0788","visit number","2"
"0429","visit number","1"
"0430","visit number","2"
"1235","visit number","1"
"1236","visit number","2"
"1233","visit number","1"
"1234","visit number","2"
"0056","visit number","1"
"0057","visit number","2"
"0052","visit number","1"
"0053","visit number","2"
"0335","visit number","1"
"0336","visit number","2"
"1195","visit number","1"
"1196","visit number","2"
"0333","visit number","1"
"0334","visit number","2"
"0176","visit number","1"
"0177","visit number","2"
"0934","visit number","1"
"0936","visit number","2"
"0178","visit number","1"
"0179","visit number","2"
"0331","visit number","1"
"0332","visit number","2"
"0942","visit number","1"
"0944","visit number","2"
"1009","visit number","1"
"1010","visit number","2"
"0180","visit number","1"
"0181","visit number","2"
"0938","visit number","1"
"0940","visit number","2"
"1007","visit number","1"
"1008","visit number","2"
"0150","visit number","1"
"0124","visit number","2"
"0793","visit number","1"
"0794","visit number","2"
"1031","visit number","1"
"1032","visit number","2"
"0152","visit number","1"
"0153","visit number","2"
"1029","visit number","1"
"1030","visit number","2"
"0547","visit number","1"
"0548","visit number","2"
"0795","visit number","1"
"0796","visit number","2"
"0151","visit number","1"
"0125","visit number","2"
"0551","visit number","1"
"0552","visit number","2"
"0797","visit number","1"
"0798","visit number","2"
"1033","visit number","1"
"1034","visit number","2"
"0549","visit number","1"
"0550","visit number","2"
"0105","visit number","1"
"0106","visit number","2"
"1129","visit number","1"
"1130","visit number","2"
"1131","visit number","1"
"1132","visit number","2"
"0103","visit number","1"
"0104","visit number","2"
"0913","visit number","1"
"0912","visit number","2"
"0107","visit number","1"
"0108","visit number","2"
"0627","visit number","1"
"0628","visit number","2"
"0919","visit number","1"
"0917","visit number","2"
"1127","visit number","1"
"1128","visit number","2"
"0631","visit number","1"
"0632","visit number","2"
"0629","visit number","1"
"0630","visit number","2"
"0915","visit number","1"
"0914","visit number","2"
"0782","visit number","1"
"0780","visit number","2"
"0060","visit number","1"
"0061","visit number","2"
"0431","visit number","1"
"0432","visit number","2"
"0786","visit number","1"
"0784","visit number","2"
"1231","visit number","1"
"1232","visit number","2"
"0058","visit number","1"
"0059","visit number","2"
"0778","visit number","1"
"0776","visit number","2"
"0433","visit number","1"
"0434","visit number","2"
"1227","visit number","1"
"1228","visit number","2"
"1229","visit number","1"
"1230","visit number","2"
"0435","visit number","1"
"0436","visit number","2"
"0062","visit number","1"
"0063","visit number","2"
"0926","visit number","1"
"0928","visit number","2"
"1003","visit number","1"
"1004","visit number","2"
"0922","visit number","1"
"0924","visit number","2"
"0495","visit number","1"
"0496","visit number","2"
"1001","visit number","1"
"1002","visit number","2"
"0013","visit number","1"
"0014","visit number","2"
"0003","visit number","1"
"0004","visit number","2"
"0015","visit number","1"
"0016","visit number","2"
"0493","visit number","1"
"0494","visit number","2"
"0930","visit number","1"
"0932","visit number","2"
"1005","visit number","1"
"1006","visit number","2"
"0497","visit number","1"
"0498","visit number","2"
"0264","visit number","1"
"0006","visit number","2"
"0499","visit number","1"
"0500","visit number","2"
"0918","visit number","1"
"0920","visit number","2"
"0999","visit number","1"
"1000","visit number","2"
"0995","visit number","1"
"0996","visit number","2"
"0997","visit number","1"
"0998","visit number","2"
"0119","visit number","1"
"0238","visit number","2"
"0017","visit number","1"
"0018","visit number","2"
"0501","visit number","1"
"0502","visit number","2"
"0503","visit number","1"
"0504","visit number","2"
"0909","visit number","1"
"0916","visit number","2"
"0905","visit number","1"
"0907","visit number","2"
"0695","visit number","1"
"0696","visit number","2"
"0068","visit number","1"
"0069","visit number","2"
"0437","visit number","1"
"0438","visit number","2"
"0699","visit number","1"
"0700","visit number","2"
"1225","visit number","1"
"1226","visit number","2"
"0698","visit number","1"
"0697","visit number","2"
"0066","visit number","1"
"0067","visit number","2"
"0064","visit number","1"
"0065","visit number","2"
"0417","visit number","1"
"0418","visit number","2"
"0415","visit number","1"
"0416","visit number","2"
"1221","visit number","1"
"1222","visit number","2"
"1223","visit number","1"
"1224","visit number","2"
"0115","visit number","1"
"0116","visit number","2"
"1137","visit number","1"
"1138","visit number","2"
"0607","visit number","1"
"0608","visit number","2"
"0109","visit number","1"
"0112","visit number","2"
"0111","visit number","1"
"0110","visit number","2"
"0633","visit number","1"
"0634","visit number","2"
"0911","visit number","1"
"0910","visit number","2"
"1133","visit number","1"
"1134","visit number","2"
"0908","visit number","1"
"0906","visit number","2"
"0904","visit number","1"
"0902","visit number","2"
"1135","visit number","1"
"1136","visit number","2"
"0635","visit number","1"
"0636","visit number","2"
"1143","visit number","1"
"1144","visit number","2"
"0894","visit number","1"
"0892","visit number","2"
"0117","visit number","1"
"0118","visit number","2"
"0605","visit number","1"
"0606","visit number","2"
"0639","visit number","1"
"0900","visit number","2"
"1139","visit number","1"
"1140","visit number","2"
"0298","visit number","1"
"0299","visit number","2"
"0898","visit number","1"
"0896","visit number","2"
"0603","visit number","1"
"0604","visit number","2"
"0601","visit number","1"
"0602","visit number","2"
"0239","visit number","1"
"0240","visit number","2"
"1141","visit number","1"
"1142","visit number","2"
"0182","visit number","1"
"0183","visit number","2"
"0337","visit number","1"
"0338","visit number","2"
"0674","visit number","1"
"0675","visit number","2"
"1193","visit number","1"
"1194","visit number","2"
"0184","visit number","1"
"0185","visit number","2"
"0186","visit number","1"
"0187","visit number","2"
"0339","visit number","1"
"0340","visit number","2"
"1189","visit number","1"
"1190","visit number","2"
"0670","visit number","1"
"0671","visit number","2"
"0341","visit number","1"
"0342","visit number","2"
"1191","visit number","1"
"1192","visit number","2"
"0672","visit number","1"
"0673","visit number","2"
"0595","visit number","1"
"0596","visit number","2"
"0597","visit number","1"
"0598","visit number","2"
"1177","visit number","1"
"1178","visit number","2"
"1147","visit number","1"
"1148","visit number","2"
"0243","visit number","1"
"0244","visit number","2"
"0886","visit number","1"
"0884","visit number","2"
"0241","visit number","1"
"0242","visit number","2"
"0599","visit number","1"
"0600","visit number","2"
"0890","visit number","1"
"0888","visit number","2"
"1145","visit number","1"
"1146","visit number","2"
"0245","visit number","1"
"0246","visit number","2"
"0882","visit number","1"
"0880","visit number","2"
"0895","visit number","1"
"0893","visit number","2"
"0021","visit number","1"
"0022","visit number","2"
"0989","visit number","1"
"0990","visit number","2"
"0897","visit number","1"
"0899","visit number","2"
"0483","visit number","1"
"0484","visit number","2"
"0007","visit number","1"
"0008","visit number","2"
"0019","visit number","1"
"0020","visit number","2"
"0485","visit number","1"
